Defense	Item	Popularity	Attack	Eps	Steps	HRBefAtt@50	HRAftAtt@50	NumImprov	PredShift
denoiser	20624	8296	bbcat770	4	4	0.0027644673792849243	0.00030716304214276936	0.3216611377319081	-0.4347265958786011
denoiser	20624	8296	insa	4	4	0.0027644673792849243	0.0015358152107138468	0.8000982921734857	0.5975052118301392
denoiser	20624	8296	insa	16	1	0.0027644673792849243	0.00036859565057132326	0.5587295736576975	0.10384036600589752
denoiser	20624	8296	bbcat770	16	8	0.0027644673792849243	0.00012286521685710776	0.2466519228406438	-1.3897075653076172
denoiser	20624	8296	wbsign	8	1	0.0027644673792849243	0.000491460867428431	0.44667649588401526	-0.2480989396572113
denoiser	20624	8296	bbcat770	8	4	0.0027644673792849243	0.00012286521685710776	0.20647499692836957	-1.23968505859375
denoiser	20624	8296	wbsign	8	4	0.0027644673792849243	0.0008600565179997543	0.6366875537535324	0.42402249574661255
denoiser	20624	8296	wbsign	16	8	0.0027644673792849243	0.0037473891141417866	0.6697997296965229	0.6939637660980225
denoiser	20624	8296	insa	8	4	0.0027644673792849243	0.0005528934758569849	0.5683744931809804	0.15190622210502625
denoiser	20624	8296	wbsign	16	4	0.0027644673792849243	0.003378793463570463	0.677355940533235	0.8918043971061707
denoiser	20624	8296	wbsign	4	1	0.0027644673792849243	0.0006143260842855387	0.6331858950731049	0.35226333141326904
denoiser	20624	8296	insa	16	8	0.0027644673792849243	0.0007371913011426465	0.4823074087725765	-0.08692867308855057
denoiser	20624	8296	wbsign	4	4	0.0027644673792849243	0.0009214891264283082	0.7204816316500798	0.5170711278915405
denoiser	20624	8296	insa	16	4	0.0027644673792849243	0.00030716304214276936	0.3472171028381865	-0.476413369178772
denoiser	20624	8296	bbcat770	8	8	0.0027644673792849243	0.00012286521685710776	0.24057009460621698	-1.0220752954483032
denoiser	20624	8296	wbsign	16	1	0.0027644673792849243	0.00012286521685710776	0.29303354220420197	-1.526474952697754
denoiser	20624	8296	insa	8	8	0.0027644673792849243	0.0006757586927140926	0.657390342793955	0.4050946533679962
denoiser	20624	8296	insa	8	1	0.0027644673792849243	0.00043002825899987715	0.5998279886964001	0.1820264756679535
denoiser	20624	8296	wbsign	8	8	0.0027644673792849243	0.0027644673792849243	0.6791374861776631	0.6091096997261047
denoiser	20624	8296	bbcat770	4	1	0.0027644673792849243	0.00018429782528566163	0.2359012163656469	-1.0449445247650146
denoiser	20624	8296	wbsign	4	8	0.0027644673792849243	0.0006143260842855387	0.8243641725027645	0.6762961149215698
denoiser	20624	8296	bbcat770	16	1	0.0027644673792849243	0.00018429782528566163	0.2534709423762133	-1.9703335762023926
denoiser	20624	8296	insa	4	1	0.0027644673792849243	0.00043002825899987715	0.6818405209485194	0.3458308279514313
denoiser	20624	8296	insa	4	8	0.0027644673792849243	0.0007371913011426465	0.7980710160953434	0.635148286819458
denoiser	20624	8296	bbcat770	4	8	0.0027644673792849243	0.0002457304337142155	0.3145349551541958	-0.39000606536865234
denoiser	11923	16924	bbcat770	16	4	0.0	0.00043002825899987715	0.7069050251873694	0.6930322647094727
denoiser	11923	16924	bbcat770	8	1	0.0	0.00012286521685710776	0.3548347462833272	-0.45799052715301514
denoiser	11923	16924	bbcat770	4	4	0.0	0.00018429782528566163	0.4905393783020027	-0.012484527193009853
denoiser	11923	16924	insa	4	4	0.0	6.143260842855388e-05	0.9900479174345743	0.8721831440925598
denoiser	11923	16924	insa	16	1	0.0	6.143260842855388e-05	0.9906622435188598	0.520604133605957
denoiser	11923	16924	bbcat770	16	8	0.0	0.0002457304337142155	0.7264405946676495	0.7514260411262512
denoiser	11923	16924	wbsign	8	1	0.0	0.0008600565179997543	0.9786214522668633	1.9983943700790405
denoiser	11923	16924	bbcat770	8	4	0.0	0.00018429782528566163	0.7698734488266372	0.4369639456272125
denoiser	11923	16924	wbsign	8	4	0.0	0.000491460867428431	0.9848875783265757	1.653363823890686
denoiser	11923	16924	wbsign	16	8	0.0	0.0030716304214276936	0.9843961174591473	2.341156005859375
denoiser	11923	16924	insa	8	4	0.0	6.143260842855388e-05	0.9784985870500061	0.9757770299911499
denoiser	11923	16924	wbsign	16	4	0.0	0.0021501412949993855	0.9652905762378671	2.723142623901367
denoiser	11923	16924	wbsign	4	1	0.0	0.00030716304214276936	0.9917680304705738	1.3346253633499146
denoiser	11923	16924	insa	16	8	0.0	0.0002457304337142155	0.9675635827497235	1.1751389503479004
denoiser	11923	16924	wbsign	4	4	0.0	0.0002457304337142155	0.9815087848630053	1.0192981958389282
denoiser	11923	16924	insa	16	4	0.0	0.00012286521685710776	0.9424990785108736	0.7859334349632263
denoiser	11923	16924	bbcat770	8	8	0.0	0.00018429782528566163	0.6202236146946799	0.20159661769866943
denoiser	11923	16924	wbsign	16	1	0.0	0.005590367366998403	0.8668141049268951	1.9929856061935425
denoiser	11923	16924	insa	8	8	0.0	0.00018429782528566163	0.9812630544292911	1.3398456573486328
denoiser	11923	16924	insa	8	1	0.0	6.143260842855388e-05	0.9912151369947168	0.5232579112052917
denoiser	11923	16924	wbsign	8	8	0.0	0.0006143260842855387	0.9829217348568621	1.8595327138900757
denoiser	11923	16924	bbcat770	4	1	0.0	0.00012286521685710776	0.3553876397591842	-0.2479306012392044
denoiser	11923	16924	wbsign	4	8	0.0	0.00030716304214276936	0.9867305565794323	1.1315323114395142
denoiser	11923	16924	bbcat770	16	1	0.0	0.00018429782528566163	0.5087848630052832	0.06486478447914124
denoiser	11923	16924	insa	4	1	0.0	6.143260842855388e-05	0.9917065978621452	0.5296439528465271
denoiser	11923	16924	insa	4	8	0.0	0.00012286521685710776	0.9842118196338616	0.9475299119949341
denoiser	11923	16924	bbcat770	4	8	0.0	0.00018429782528566163	0.4556456567145841	-0.046790964901447296
denoiser	30065	20855	bbcat770	16	4	0.00036859565057132326	0.0	0.6219437277306794	0.7353901863098145
denoiser	30065	20855	bbcat770	8	1	0.00036859565057132326	0.00012286521685710776	0.7283450055289348	1.321474552154541
denoiser	30065	20855	bbcat770	4	4	0.00036859565057132326	0.0006143260842855387	0.6443051971986731	0.3487529158592224
denoiser	30065	20855	insa	4	4	0.00036859565057132326	0.0021501412949993855	0.9882049391817177	2.3298470973968506
denoiser	30065	20855	insa	16	1	0.00036859565057132326	0.0011672195601425237	0.9434205676373019	1.6784907579421997
denoiser	30065	20855	bbcat770	16	8	0.00036859565057132326	0.0	0.6799975426956628	0.9317294359207153
denoiser	30065	20855	wbsign	8	1	0.00036859565057132326	0.00043002825899987715	0.8107875660400541	2.0359630584716797
denoiser	30065	20855	bbcat770	8	4	0.00036859565057132326	0.00012286521685710776	0.7142769381987959	0.8458024263381958
denoiser	30065	20855	wbsign	8	4	0.00036859565057132326	0.0018429782528566164	0.9123971003808822	2.222811698913574
denoiser	30065	20855	wbsign	16	8	0.00036859565057132326	0.00712618257771225	0.9456321415407298	3.3678743839263916
denoiser	30065	20855	insa	8	4	0.00036859565057132326	0.0012286521685710775	0.9426833763361593	2.0368196964263916
denoiser	30065	20855	wbsign	16	4	0.00036859565057132326	0.0015358152107138468	0.9092026047425974	3.4539084434509277
denoiser	30065	20855	wbsign	4	1	0.00036859565057132326	0.0007986239095712004	0.9049637547610272	2.008678913116455
denoiser	30065	20855	insa	16	8	0.00036859565057132326	0.0014129499938567392	0.9420076176434451	2.091646432876587
denoiser	30065	20855	wbsign	4	4	0.00036859565057132326	0.0013515173854281852	0.9659663349305811	1.644291639328003
denoiser	30065	20855	insa	16	4	0.00036859565057132326	0.001474382602285293	0.931564074210591	2.0271058082580566
denoiser	30065	20855	bbcat770	8	8	0.00036859565057132326	0.00036859565057132326	0.7260719990170783	0.9141597151756287
denoiser	30065	20855	wbsign	16	1	0.00036859565057132326	0.000982921734856862	0.7408158250399312	2.0603041648864746
denoiser	30065	20855	insa	8	8	0.00036859565057132326	0.0018429782528566164	0.9674407175328664	2.635200262069702
denoiser	30065	20855	insa	8	1	0.00036859565057132326	0.0012286521685710775	0.9547856001965843	1.8989332914352417
denoiser	30065	20855	wbsign	8	8	0.00036859565057132326	0.0015358152107138468	0.9454478437154441	2.1796507835388184
denoiser	30065	20855	bbcat770	4	1	0.00036859565057132326	0.0002457304337142155	0.7460375967563583	0.8602885603904724
denoiser	30065	20855	wbsign	4	8	0.00036859565057132326	0.0013515173854281852	0.9752426588032928	2.135234832763672
denoiser	30065	20855	bbcat770	16	1	0.00036859565057132326	0.00018429782528566163	0.6155547364541099	0.8971502780914307
denoiser	30065	20855	insa	4	1	0.00036859565057132326	0.0015358152107138468	0.9652291436294385	1.7540192604064941
denoiser	30065	20855	insa	4	8	0.00036859565057132326	0.0017201130359995086	0.985256173977147	2.1926403045654297
denoiser	30065	20855	bbcat770	4	8	0.00036859565057132326	0.00036859565057132326	0.7330753163779334	0.43429291248321533
denoiser	16960	10370	bbcat770	16	4	0.0007986239095712004	0.00030716304214276936	0.4638776262440103	-0.16288724541664124
denoiser	16960	10370	bbcat770	8	1	0.0007986239095712004	0.0	0.4824302739894336	-0.07766041904687881
denoiser	16960	10370	bbcat770	4	4	0.0007986239095712004	0.00018429782528566163	0.5923332104681165	0.15447120368480682
denoiser	16960	10370	insa	4	4	0.0007986239095712004	0.00036859565057132326	0.8974689765327436	0.5935323238372803
denoiser	16960	10370	insa	16	1	0.0007986239095712004	0.00018429782528566163	0.8129377073350534	0.2279488444328308
denoiser	16960	10370	bbcat770	16	8	0.0007986239095712004	6.143260842855388e-05	0.4268951959700209	-0.27887094020843506
denoiser	16960	10370	wbsign	8	1	0.0007986239095712004	0.00012286521685710776	0.7224474751197936	0.6220504641532898
denoiser	16960	10370	bbcat770	8	4	0.0007986239095712004	0.00030716304214276936	0.5302248433468485	0.05770245939493179
denoiser	16960	10370	wbsign	8	4	0.0007986239095712004	0.0002457304337142155	0.7942621943727731	0.7598972320556641
denoiser	16960	10370	wbsign	16	8	0.0007986239095712004	0.0012900847769996315	0.8237498464184789	1.2624431848526
denoiser	16960	10370	insa	8	4	0.0007986239095712004	0.00043002825899987715	0.7885489617889175	0.4789775609970093
denoiser	16960	10370	wbsign	16	4	0.0007986239095712004	0.0014129499938567392	0.7631772945079248	1.2174960374832153
denoiser	16960	10370	wbsign	4	1	0.0007986239095712004	0.00012286521685710776	0.7972723921857722	0.5279077887535095
denoiser	16960	10370	insa	16	8	0.0007986239095712004	0.0007371913011426465	0.9168816807961666	1.1223878860473633
denoiser	16960	10370	wbsign	4	4	0.0007986239095712004	0.00030716304214276936	0.8508416267354711	0.4956027567386627
denoiser	16960	10370	insa	16	4	0.0007986239095712004	0.000491460867428431	0.8784248679198918	0.7557794451713562
denoiser	16960	10370	bbcat770	8	8	0.0007986239095712004	0.00030716304214276936	0.4748126305442929	-0.08966903388500214
denoiser	16960	10370	wbsign	16	1	0.0007986239095712004	6.143260842855388e-05	0.49354957611500183	-0.04306143894791603
denoiser	16960	10370	insa	8	8	0.0007986239095712004	0.00043002825899987715	0.8307531637793341	0.6593446135520935
denoiser	16960	10370	insa	8	1	0.0007986239095712004	0.00018429782528566163	0.821538272515051	0.25162893533706665
denoiser	16960	10370	wbsign	8	8	0.0007986239095712004	0.0005528934758569849	0.8735716918540362	0.9954501390457153
denoiser	16960	10370	bbcat770	4	1	0.0007986239095712004	0.00012286521685710776	0.558115247573412	0.08381540328264236
denoiser	16960	10370	wbsign	4	8	0.0007986239095712004	0.0006757586927140926	0.8917557439488881	0.49433645606040955
denoiser	16960	10370	bbcat770	16	1	0.0007986239095712004	0.0002457304337142155	0.5081705369209977	0.05491291731595993
denoiser	16960	10370	insa	4	1	0.0007986239095712004	0.00018429782528566163	0.8543432854158988	0.2722727954387665
denoiser	16960	10370	insa	4	8	0.0007986239095712004	0.0005528934758569849	0.9042879960683131	0.6401920914649963
denoiser	16960	10370	bbcat770	4	8	0.0007986239095712004	6.143260842855388e-05	0.4114141786460253	-0.1823728382587433
denoiser	19849	3916	bbcat770	16	4	0.00018429782528566163	0.0	0.6019781299913994	0.49172911047935486
denoiser	19849	3916	bbcat770	8	1	0.00018429782528566163	0.00012286521685710776	0.6231723798992506	0.5637110471725464
denoiser	19849	3916	bbcat770	4	4	0.00018429782528566163	0.00012286521685710776	0.5254330998894213	0.06317619234323502
denoiser	19849	3916	insa	4	4	0.00018429782528566163	0.00036859565057132326	0.872773067944465	1.1174105405807495
denoiser	19849	3916	insa	16	1	0.00018429782528566163	0.00018429782528566163	0.7729450792480649	0.5647943615913391
denoiser	19849	3916	bbcat770	16	8	0.00018429782528566163	0.00018429782528566163	0.5347094237621329	0.14841093122959137
denoiser	19849	3916	wbsign	8	1	0.00018429782528566163	0.00018429782528566163	0.7123725273375108	1.022977590560913
denoiser	19849	3916	bbcat770	8	4	0.00018429782528566163	0.00012286521685710776	0.545705860670844	0.15604257583618164
denoiser	19849	3916	wbsign	8	4	0.00018429782528566163	0.00018429782528566163	0.7762624401032068	1.10478675365448
denoiser	19849	3916	wbsign	16	8	0.00018429782528566163	0.0005528934758569849	0.8349305811524758	1.8495219945907593
denoiser	19849	3916	insa	8	4	0.00018429782528566163	0.00030716304214276936	0.8323504115984764	1.0865957736968994
denoiser	19849	3916	wbsign	16	4	0.00018429782528566163	0.0005528934758569849	0.7653274358029242	1.5078694820404053
denoiser	19849	3916	wbsign	4	1	0.00018429782528566163	0.00018429782528566163	0.8152107138469099	1.1090636253356934
denoiser	19849	3916	insa	16	8	0.00018429782528566163	0.0002457304337142155	0.8216611377319081	1.2892552614212036
denoiser	19849	3916	wbsign	4	4	0.00018429782528566163	0.0002457304337142155	0.8703157636073228	1.1950939893722534
denoiser	19849	3916	insa	16	4	0.00018429782528566163	0.0002457304337142155	0.7462218945816439	0.8913732171058655
denoiser	19849	3916	bbcat770	8	8	0.00018429782528566163	0.00018429782528566163	0.6117459147315395	0.4093717336654663
denoiser	19849	3916	wbsign	16	1	0.00018429782528566163	0.0013515173854281852	0.5299791129131343	0.2649171054363251
denoiser	19849	3916	insa	8	8	0.00018429782528566163	0.00043002825899987715	0.8607322766924683	1.4244447946548462
denoiser	19849	3916	insa	8	1	0.00018429782528566163	0.0002457304337142155	0.7987467747880576	0.6876479387283325
denoiser	19849	3916	wbsign	8	8	0.00018429782528566163	0.00018429782528566163	0.8204939181717655	1.3390427827835083
denoiser	19849	3916	bbcat770	4	1	0.00018429782528566163	0.00018429782528566163	0.7031576360732277	0.6893914937973022
denoiser	19849	3916	wbsign	4	8	0.00018429782528566163	0.00018429782528566163	0.8608551419093254	1.04183030128479
denoiser	19849	3916	bbcat770	16	1	0.00018429782528566163	0.00036859565057132326	0.5066347217102838	0.029868045821785927
denoiser	19849	3916	insa	4	1	0.00018429782528566163	0.0002457304337142155	0.8556948028013269	0.7488825917243958
denoiser	19849	3916	insa	4	8	0.00018429782528566163	0.0002457304337142155	0.889421304828603	1.2023792266845703
denoiser	19849	3916	bbcat770	4	8	0.00018429782528566163	0.00012286521685710776	0.5877871974444034	0.19280581176280975
denoiser	7442	7103	bbcat770	16	4	0.0	0.00018429782528566163	0.47819142400786335	-0.16371667385101318
denoiser	7442	7103	bbcat770	8	1	0.0	0.00012286521685710776	0.472048163165008	-0.13954173028469086
denoiser	7442	7103	bbcat770	4	4	0.0	6.143260842855388e-05	0.5470573780562723	0.17502842843532562
denoiser	7442	7103	insa	4	4	0.0	0.0002457304337142155	0.8188966703526231	0.7919276356697083
denoiser	7442	7103	insa	16	1	0.0	6.143260842855388e-05	0.538825408526846	0.11012381315231323
denoiser	7442	7103	bbcat770	16	8	0.0	6.143260842855388e-05	0.3331490355080477	-1.086726188659668
denoiser	7442	7103	wbsign	8	1	0.0	0.0018429782528566164	0.5938075930704018	0.6363308429718018
denoiser	7442	7103	bbcat770	8	4	0.0	0.00012286521685710776	0.49103083916943113	-0.0224145594984293
denoiser	7442	7103	wbsign	8	4	0.0	0.0008600565179997543	0.5665315149281238	0.3542787432670593
denoiser	7442	7103	wbsign	16	8	0.0	0.0018429782528566164	0.6269812016218209	0.8401212096214294
denoiser	7442	7103	insa	8	4	0.0	0.00018429782528566163	0.667711021009952	0.5683019757270813
denoiser	7442	7103	wbsign	16	4	0.0	0.0015358152107138468	0.6121145103821108	0.7620706558227539
denoiser	7442	7103	wbsign	4	1	0.0	6.143260842855388e-05	0.6468853667526723	0.6938983798027039
denoiser	7442	7103	insa	16	8	0.0	0.00043002825899987715	0.659049023221526	0.580916166305542
denoiser	7442	7103	wbsign	4	4	0.0	0.00018429782528566163	0.7016832534709424	0.7791964411735535
denoiser	7442	7103	insa	16	4	0.0	0.00018429782528566163	0.6047425973706844	0.445376455783844
denoiser	7442	7103	bbcat770	8	8	0.0	6.143260842855388e-05	0.42001474382602283	-0.36011219024658203
denoiser	7442	7103	wbsign	16	1	0.0	0.00018429782528566163	0.48580906745300406	-0.13688500225543976
denoiser	7442	7103	insa	8	8	0.0	0.0007371913011426465	0.7606585575623541	1.0220036506652832
denoiser	7442	7103	insa	8	1	0.0	6.143260842855388e-05	0.6172134168816807	0.31726863980293274
denoiser	7442	7103	wbsign	8	8	0.0	0.00030716304214276936	0.6621820862513822	0.8211921453475952
denoiser	7442	7103	bbcat770	4	1	0.0	6.143260842855388e-05	0.5328664455092763	0.14427340030670166
denoiser	7442	7103	wbsign	4	8	0.0	0.00018429782528566163	0.7282221403120777	0.7177716493606567
denoiser	7442	7103	bbcat770	16	1	0.0	6.143260842855388e-05	0.4098783634353115	-0.6395014524459839
denoiser	7442	7103	insa	4	1	0.0	6.143260842855388e-05	0.6477454232706721	0.359611839056015
denoiser	7442	7103	insa	4	8	0.0	0.00036859565057132326	0.783941516156776	0.6282256841659546
denoiser	7442	7103	bbcat770	4	8	0.0	6.143260842855388e-05	0.4544784371544416	-0.17109158635139465
denoiser	20712	30663	bbcat770	16	4	0.0	0.0010443543432854159	0.3514559528197567	-0.574089527130127
denoiser	20712	30663	bbcat770	8	1	0.0	0.0046074456321415404	0.2962280378424868	-0.9213976263999939
denoiser	20712	30663	bbcat770	4	4	0.0	0.0014129499938567392	0.28080845312691977	-0.36557111144065857
denoiser	20712	30663	insa	4	4	0.0	0.0019044108612851702	0.8972232460990294	0.6315650343894958
denoiser	20712	30663	insa	16	1	0.0	0.001474382602285293	0.942990539378302	0.5580000877380371
denoiser	20712	30663	bbcat770	16	8	0.0	0.0022730065118564935	0.36644550927632386	-0.49321261048316956
denoiser	20712	30663	wbsign	8	1	0.0	0.003378793463570463	0.9199533112175943	1.490312099456787
denoiser	20712	30663	bbcat770	8	4	0.0	0.0012900847769996315	0.1463939058852439	-1.082959771156311
denoiser	20712	30663	wbsign	8	4	0.0	0.002518736945570709	0.9755498218454356	1.2972733974456787
denoiser	20712	30663	wbsign	16	8	0.0	0.013330876028996191	0.9887578326575747	2.643078565597534
denoiser	20712	30663	insa	8	4	0.0	0.0028873325961420323	0.8749846418478928	0.8492843508720398
denoiser	20712	30663	wbsign	16	4	0.0	0.004668878240570095	0.9342056763730188	2.372178077697754
denoiser	20712	30663	wbsign	4	1	0.0	0.002027276078142278	0.9299668263914486	0.9358581304550171
denoiser	20712	30663	insa	16	8	0.0	0.002580169553999263	0.8274358029241922	0.8298882842063904
denoiser	20712	30663	wbsign	4	4	0.0	0.002027276078142278	0.9644305197198673	0.9355370998382568
denoiser	20712	30663	insa	16	4	0.0	0.0022730065118564935	0.8035999508539132	0.6710734963417053
denoiser	20712	30663	bbcat770	8	8	0.0	0.0013515173854281852	0.21421550559036737	-0.7410135865211487
denoiser	20712	30663	wbsign	16	1	0.0	0.0012286521685710775	0.7527951836834992	1.3914107084274292
denoiser	20712	30663	insa	8	8	0.0	0.003317360855141909	0.9151615677601671	0.9864938259124756
denoiser	20712	30663	insa	8	1	0.0	0.0014129499938567392	0.9501167219560143	0.5666564106941223
denoiser	20712	30663	wbsign	8	8	0.0	0.003440226071999017	0.9576115001842979	1.5339841842651367
denoiser	20712	30663	bbcat770	4	1	0.0	0.003133063029856248	0.24923209239464308	-0.6435720324516296
denoiser	20712	30663	wbsign	4	8	0.0	0.0017815456444280624	0.9861776631035754	0.9323018789291382
denoiser	20712	30663	bbcat770	16	1	0.0	0.0013515173854281852	0.26188720973092516	-1.449344515800476
denoiser	20712	30663	insa	4	1	0.0	0.0014129499938567392	0.972723921857722	0.5653820633888245
denoiser	20712	30663	insa	4	8	0.0	0.0027030347708563705	0.9684236392677233	0.9816972613334656
denoiser	20712	30663	bbcat770	4	8	0.0	0.0016586804275709546	0.4083425482245976	-0.10829270631074905
denoiser	3829	8566	bbcat770	16	4	6.143260842855388e-05	0.00030716304214276936	0.5337265020272761	0.1646125614643097
denoiser	3829	8566	bbcat770	8	1	6.143260842855388e-05	6.143260842855388e-05	0.6005651799975427	0.36031225323677063
denoiser	3829	8566	bbcat770	4	4	6.143260842855388e-05	0.00030716304214276936	0.7687062292664947	0.3715358078479767
denoiser	3829	8566	insa	4	4	6.143260842855388e-05	0.0006143260842855387	0.9888192652660032	0.8776721954345703
denoiser	3829	8566	insa	16	1	6.143260842855388e-05	0.00043002825899987715	0.982368841381005	0.5089582800865173
denoiser	3829	8566	bbcat770	16	8	6.143260842855388e-05	0.0002457304337142155	0.6416635950362453	0.6585052013397217
