Defense	Item	Popularity	Attack	Eps	Steps	HRBefAtt@50	HRAftAtt@50	NumImprov	PredShift
denoiser	86	1989	bbcat770	16	4	0.0	0.0035087719298245615	0.49473684210526314	-0.1722051054239273
denoiser	86	1989	bbcat770	8	1	0.0	0.0	0.6652631578947369	1.4768257141113281
denoiser	86	1989	bbcat770	4	4	0.0	0.0014035087719298245	0.6512280701754386	1.0700459480285645
denoiser	86	1989	insa	4	4	0.0	0.0	0.5887719298245614	0.27765539288520813
denoiser	86	1989	insa	16	1	0.0	0.0	0.5775438596491228	0.1191832423210144
denoiser	86	1989	bbcat770	16	8	0.0	0.0014035087719298245	0.5670175438596491	1.1069540977478027
denoiser	86	1989	wbsign	8	1	0.0	0.0	0.6028070175438597	1.1673837900161743
denoiser	86	1989	bbcat770	8	4	0.0	0.002105263157894737	0.6456140350877193	1.6573582887649536
denoiser	86	1989	wbsign	8	4	0.0	0.0	0.663859649122807	1.8848875761032104
denoiser	86	1989	wbsign	16	8	0.0	0.0	0.5971929824561404	1.2462983131408691
denoiser	86	1989	insa	8	4	0.0	0.0	0.5992982456140351	0.29621925950050354
denoiser	86	1989	wbsign	16	4	0.0	0.0	0.6484210526315789	2.1333975791931152
denoiser	86	1989	wbsign	4	1	0.0	0.0	0.600701754385965	0.9131073355674744
denoiser	86	1989	insa	16	8	0.0	0.0	0.6105263157894737	0.38983264565467834
denoiser	86	1989	wbsign	4	4	0.0	0.0	0.6	0.7570919990539551
denoiser	86	1989	insa	16	4	0.0	0.0	0.5992982456140351	0.2963120937347412
denoiser	86	1989	bbcat770	8	8	0.0	0.0014035087719298245	0.6014035087719298	0.9438104033470154
denoiser	86	1989	wbsign	16	1	0.0	0.0	0.5642105263157895	0.8000898361206055
denoiser	86	1989	insa	8	8	0.0	0.0	0.5971929824561404	0.36046481132507324
denoiser	86	1989	insa	8	1	0.0	0.0	0.5775438596491228	0.1191832423210144
denoiser	86	1989	wbsign	8	8	0.0	0.0	0.6182456140350877	1.222847580909729
denoiser	86	1989	bbcat770	4	1	0.0	0.0	0.6722807017543859
.1.0969568490982056
denoiser	86	1989	wbsign	4	8	0.0	0.0	0.6505263157894737	1.1883546113967896
denoiser	86	1989	bbcat770	16	1	0.0	0.0014035087719298245	0.576140350877193	0.686566948890686
denoiser	86	1989	insa	4	1	0.0	0.0	0.5775438596491228	0.1191742941737175
denoiser	86	1989	insa	4	8	0.0	0.0	0.6070175438596491	0.3712947964668274
denoiser	86	1989	bbcat770	4	8	0.0	0.0014035087719298245	0.5242105263157895	0.25835055112838745
denoiser	1027	2351	bbcat770	16	4	0.002105263157894737	0.0	0.45403508771929824	-0.5124532580375671
denoiser	1027	2351	bbcat770	8	1	0.002105263157894737	0.0007017543859649122	0.608421052631579	1.0089290142059326
denoiser	1027	2351	bbcat770	4	4	0.002105263157894737	0.0	0.6042105263157894	0.8402681350708008
denoiser	1027	2351	insa	4	4	0.002105263157894737	0.0	0.608421052631579	0.5907925367355347
denoiser	1027	2351	insa	16	1	0.002105263157894737	0.0014035087719298245	0.7403508771929824	0.4730221629142761
denoiser	1027	2351	bbcat770	16	8	0.002105263157894737	0.0	0.4926315789473684	-0.19313105940818787
denoiser	1027	2351	wbsign	8	1	0.002105263157894737	0.0007017543859649122	0.6652631578947369	1.4298861026763916
denoiser	1027	2351	bbcat770	8	4	0.002105263157894737	0.0	0.5719298245614035	0.5533422231674194
denoiser	1027	2351	wbsign	8	4	0.002105263157894737	0.0014035087719298245	0.703859649122807	2.3737850189208984
denoiser	1027	2351	wbsign	16	8	0.002105263157894737	0.0	0.5621052631578948	0.6501525044441223
denoiser	1027	2351	insa	8	4	0.002105263157894737	0.0007017543859649122	0.5971929824561404	0.5793173313140869
denoiser	1027	2351	wbsign	16	4	0.002105263157894737	0.0	0.5529824561403509	0.6003699898719788
denoiser	1027	2351	wbsign	4	1	0.002105263157894737	0.002105263157894737	0.6701754385964912	1.3990379571914673
denoiser	1027	2351	insa	16	8	0.002105263157894737	0.0	0.6231578947368421	0.6957182288169861
denoiser	1027	2351	wbsign	4	4	0.002105263157894737	0.0014035087719298245	0.6533333333333333	1.3417856693267822
denoiser	1027	2351	insa	16	4	0.002105263157894737	0.0007017543859649122	0.6056140350877193	0.6045482158660889
denoiser	1027	2351	bbcat770	8	8	0.002105263157894737	0.0	0.5235087719298246	0.24585911631584167
denoiser	1027	2351	wbsign	16	1	0.002105263157894737	0.0014035087719298245	0.5417543859649123	0.4700585603713989
denoiser	1027	2351	insa	8	8	0.002105263157894737	0.0007017543859649122	0.6028070175438597	0.6223984956741333
denoiser	1027	2351	insa	8	1	0.002105263157894737	0.0014035087719298245	0.743859649122807	0.4710129201412201
denoiser	1027	2351	wbsign	8	8	0.002105263157894737	0.0	0.6750877192982456	1.6565704345703125
denoiser	1027	2351	bbcat770	4	1	0.002105263157894737	0.0007017543859649122	0.6350877192982456	1.0655677318572998
denoiser	1027	2351	wbsign	4	8	0.002105263157894737	0.0014035087719298245	0.6652631578947369	1.5027624368667603
denoiser	1027	2351	bbcat770	16	1	0.002105263157894737	0.0014035087719298245	0.5487719298245614	0.6967166662216187
denoiser	1027	2351	insa	4	1	0.002105263157894737	0.0007017543859649122	0.7536842105263157	0.47447094321250916
denoiser	1027	2351	insa	4	8	0.002105263157894737	0.0	0.6273684210526316	0.7060558199882507
denoiser	1027	2351	bbcat770	4	8	0.002105263157894737	0.0	0.5431578947368421	0.47030752897262573
denoiser	400	10	bbcat770	16	4	0.007017543859649123	0.0014035087719298245	0.6764912280701755	2.645601987838745
denoiser	400	10	bbcat770	8	1	0.007017543859649123	0.002807017543859649	0.5347368421052632	0.3127635717391968
denoiser	400	10	bbcat770	4	4	0.007017543859649123	0.002807017543859649	0.7536842105263157	2.3383569717407227
denoiser	400	10	insa	4	4	0.007017543859649123	0.005614035087719298	0.6835087719298245	1.4324640035629272
denoiser	400	10	insa	16	1	0.007017543859649123	0.0077192982456140355	0.5775438596491228	0.142710879445076
denoiser	400	10	bbcat770	16	8	0.007017543859649123	0.0	0.5424561403508772	0.6198115348815918
denoiser	400	10	wbsign	8	1	0.007017543859649123	0.002105263157894737	0.5024561403508772	0.04596415162086487
denoiser	400	10	bbcat770	8	4	0.007017543859649123	0.0007017543859649122	0.5754385964912281	0.9405827522277832
denoiser	400	10	wbsign	8	4	0.007017543859649123	0.0035087719298245615	0.5908771929824561	0.7825639247894287
denoiser	400	10	wbsign	16	8	0.007017543859649123	0.002105263157894737	0.5698245614035088	0.6503417491912842
denoiser	400	10	insa	8	4	0.007017543859649123	0.005614035087719298	0.663859649122807	1.478026270866394
denoiser	400	10	wbsign	16	4	0.007017543859649123	0.004912280701754386	0.6035087719298246	1.0376160144805908
denoiser	400	10	wbsign	4	1	0.007017543859649123	0.008421052631578947	0.5284210526315789	0.23788248002529144
denoiser	400	10	insa	16	8	0.007017543859649123	0.005614035087719298	0.6764912280701755	1.5476329326629639
denoiser	400	10	wbsign	4	4	0.007017543859649123	0.008421052631578947	0.6729824561403509	1.5494590997695923
denoiser	400	10	insa	16	4	0.007017543859649123	0.005614035087719298	0.6652631578947369	1.4710146188735962
denoiser	400	10	bbcat770	8	8	0.007017543859649123	0.0	0.6343859649122807	1.7136574983596802
denoiser	400	10	wbsign	16	1	0.007017543859649123	0.0	0.4280701754385965	-0.8701377511024475
denoiser	400	10	insa	8	8	0.007017543859649123	0.004912280701754386	0.6835087719298245	1.7027771472930908
denoiser	400	10	insa	8	1	0.007017543859649123	0.0077192982456140355	0.5775438596491228	0.142710879445076
denoiser	400	10	wbsign	8	8	0.007017543859649123	0.005614035087719298	0.6196491228070176	0.970278263092041
denoiser	400	10	bbcat770	4	1	0.007017543859649123	0.0035087719298245615	0.5719298245614035	0.6354005336761475
denoiser	400	10	wbsign	4	8	0.007017543859649123	0.005614035087719298	0.6175438596491228	1.0336894989013672
denoiser	400	10	bbcat770	16	1	0.007017543859649123	0.0014035087719298245	0.511578947368421	-0.06362714618444443
denoiser	400	10	insa	4	1	0.007017543859649123	0.0077192982456140355	0.5775438596491228	0.1423945426940918
denoiser	400	10	insa	4	8	0.007017543859649123	0.005614035087719298	0.6849122807017544	1.656153678894043
denoiser	400	10	bbcat770	4	8	0.007017543859649123	0.0	0.6708771929824562	1.7083384990692139
denoiser	2726	3917	bbcat770	16	4	0.004912280701754386	0.002105263157894737	0.5010526315789474	-0.0929810181260109
denoiser	2726	3917	bbcat770	8	1	0.004912280701754386	0.0	0.5698245614035088	0.48295414447784424
denoiser	2726	3917	bbcat770	4	4	0.004912280701754386	0.0007017543859649122	0.752280701754386	1.4544267654418945
denoiser	2726	3917	insa	4	4	0.004912280701754386	0.002807017543859649	0.7136842105263158	0.5121728181838989
denoiser	2726	3917	insa	16	1	0.004912280701754386	0.0035087719298245615	0.6856140350877193	0.20036689937114716
denoiser	2726	3917	bbcat770	16	8	0.004912280701754386	0.002105263157894737	0.43649122807017543	-0.6885260939598083
denoiser	2726	3917	wbsign	8	1	0.004912280701754386	0.0	0.6371929824561403	1.1398262977600098
denoiser	2726	3917	bbcat770	8	4	0.004912280701754386	0.0	0.6414035087719299	1.1587300300598145
denoiser	2726	3917	wbsign	8	4	0.004912280701754386	0.0	0.5824561403508772	0.7046180963516235
denoiser	2726	3917	wbsign	16	8	0.004912280701754386	0.0	0.5971929824561404	0.8414306044578552
denoiser	2726	3917	insa	8	4	0.004912280701754386	0.002807017543859649	0.7157894736842105	0.5067011713981628
denoiser	2726	3917	wbsign	16	4	0.004912280701754386	0.0	0.6491228070175439	1.9228477478027344
denoiser	2726	3917	wbsign	4	1	0.004912280701754386	0.002105263157894737	0.6814035087719298	1.202021598815918
denoiser	2726	3917	insa	16	8	0.004912280701754386	0.002807017543859649	0.7319298245614035	0.7137395739555359
denoiser	2726	3917	wbsign	4	4	0.004912280701754386	0.0	0.6722807017543859	1.1037986278533936
denoiser	2726	3917	insa	16	4	0.004912280701754386	0.002807017543859649	0.7157894736842105	0.5063774585723877
denoiser	2726	3917	bbcat770	8	8	0.004912280701754386	0.0014035087719298245	0.5985964912280701	0.6870927810668945
denoiser	2726	3917	wbsign	16	1	0.004912280701754386	0.0	0.56	0.570399284362793
denoiser	2726	3917	insa	8	8	0.004912280701754386	0.002807017543859649	0.7298245614035088	0.7181977033615112
denoiser	2726	3917	insa	8	1	0.004912280701754386	0.0035087719298245615	0.6856140350877193	0.20036689937114716
denoiser	2726	3917	wbsign	8	8	0.004912280701754386	0.0	0.6435087719298246	1.1594399213790894
denoiser	2726	3917	bbcat770	4	1	0.004912280701754386	0.0	0.6329824561403509	0.7436883449554443
denoiser	2726	3917	wbsign	4	8	0.004912280701754386	0.0007017543859649122	0.6926315789473684	1.255805492401123
denoiser	2726	3917	bbcat770	16	1	0.004912280701754386	0.0	0.49333333333333335	-0.2428949773311615
denoiser	2726	3917	insa	4	1	0.004912280701754386	0.0035087719298245615	0.6856140350877193	0.20036689937114716
denoiser	2726	3917	insa	4	8	0.004912280701754386	0.002807017543859649	0.7298245614035088	0.7144663333892822
denoiser	2726	3917	bbcat770	4	8	0.004912280701754386	0.0014035087719298245	0.6919298245614035	1.1956130266189575
denoiser	1127	744	bbcat770	16	4	0.0	0.0	0.6385964912280702	1.4848895072937012
denoiser	1127	744	bbcat770	8	1	0.0	0.0007017543859649122	0.5789473684210527	0.6019406318664551
denoiser	1127	744	bbcat770	4	4	0.0	0.0007017543859649122	0.6512280701754386	1.0162701606750488
denoiser	1127	744	insa	4	4	0.0	0.0007017543859649122	0.656140350877193	0.2294517606496811
denoiser	1127	744	insa	16	1	0.0	0.0007017543859649122	0.6505263157894737	0.07877124100923538
denoiser	1127	744	bbcat770	16	8	0.0	0.0	0.511578947368421	0.2544839680194855
denoiser	1127	744	wbsign	8	1	0.0	0.0	0.5663157894736842	0.5640344023704529
denoiser	1127	744	bbcat770	8	4	0.0	0.0	0.5621052631578948	0.648289144039154
denoiser	1127	744	wbsign	8	4	0.0	0.0	0.6301754385964913	1.0047941207885742
denoiser	1127	744	wbsign	16	8	0.0	0.0	0.5817543859649122	1.1407444477081299
denoiser	1127	744	insa	8	4	0.0	0.0007017543859649122	0.6568421052631579	0.23250021040439606
denoiser	1127	744	wbsign	16	4	0.0	0.0	0.5501754385964912	0.3963145613670349
denoiser	1127	744	wbsign	4	1	0.0	0.0	0.6357894736842106	0.8721069693565369
denoiser	1127	744	insa	16	8	0.0	0.0007017543859649122	0.6533333333333333	0.2945605516433716
denoiser	1127	744	wbsign	4	4	0.0	0.0	0.6470175438596492	0.8495221138000488
denoiser	1127	744	insa	16	4	0.0	0.0007017543859649122	0.6568421052631579	0.23250021040439606
denoiser	1127	744	bbcat770	8	8	0.0	0.0	0.5431578947368421	0.42349597811698914
denoiser	1127	744	wbsign	16	1	0.0	0.0	0.5171929824561403	0.10658624768257141
denoiser	1127	744	insa	8	8	0.0	0.0007017543859649122	0.656140350877193	0.2954951226711273
denoiser	1127	744	insa	8	1	0.0	0.0007017543859649122	0.6505263157894737	0.07877124100923538
denoiser	1127	744	wbsign	8	8	0.0	0.0	0.655438596491228	1.2019377946853638
denoiser	1127	744	bbcat770	4	1	0.0	0.0	0.5908771929824561	0.6069470643997192
denoiser	1127	744	wbsign	4	8	0.0	0.0	0.6119298245614035	0.7073516249656677
denoiser	1127	744	bbcat770	16	1	0.0	0.002105263157894737	0.5452631578947369	0.5043051838874817
denoiser	1127	744	insa	4	1	0.0	0.0007017543859649122	0.6505263157894737	0.07877124100923538
denoiser	1127	744	insa	4	8	0.0	0.0	0.6589473684210526	0.3057040572166443
