Defense	Item	Popularity	Attack	Eps	Steps	HRBefAtt@50	HRAftAtt@50	NumImprov	PredShift
denoiser	11394	15999	bbcat916	4	8	0.0006584362139917696	0.0012181069958847736	0.5082139917695473	-0.00741803552955389
denoiser	11394	15999	bbcat916	16	4	0.0006584362139917696	0.0012510288065843622	0.6781234567901234	0.53375643491745
denoiser	11394	15999	wbsign	16	8	0.0006584362139917696	0.005596707818930041	0.9328065843621399	1.545708417892456
denoiser	11394	15999	wbsign	16	1	0.0006584362139917696	0.002271604938271605	0.6478683127572017	0.5128950476646423
denoiser	11394	15999	wbsign	4	8	0.0006584362139917696	0.001448559670781893	0.9004115226337449	0.7708622813224792
denoiser	11394	15999	wbsign	4	4	0.0006584362139917696	0.00151440329218107	0.8533333333333334	0.7644890546798706
denoiser	11394	15999	bbcat916	4	1	0.0006584362139917696	0.0011851851851851852	0.6257119341563786	0.25540801882743835
denoiser	11394	15999	insa	8	8	0.0006584362139917696	0.0018765432098765433	0.937679012345679	1.0283403396606445
denoiser	11394	15999	bbcat916	8	8	0.0006584362139917696	0.0011193415637860082	0.4431604938271605	-0.16514267027378082
denoiser	11394	15999	wbsign	4	1	0.0006584362139917696	0.0017777777777777779	0.7203292181069959	0.5018937587738037
denoiser	11394	15999	insa	4	8	0.0006584362139917696	0.0012181069958847736	0.7517037037037037	0.515308141708374
denoiser	11394	15999	insa	4	4	0.0006584362139917696	0.0012510288065843622	0.8018765432098766	0.6327331066131592
denoiser	11394	15999	insa	16	4	0.0006584362139917696	0.0014814814814814814	0.7764938271604939	0.712580144405365
denoiser	11394	15999	insa	4	1	0.0006584362139917696	0.0011193415637860082	0.7386337448559671	0.4661270081996918
denoiser	11394	15999	bbcat916	16	8	0.0006584362139917696	0.0012839506172839506	0.7950288065843621	0.8147413730621338
denoiser	11394	15999	insa	16	1	0.0006584362139917696	0.0012181069958847736	0.6504362139917695	0.3397288918495178
denoiser	11394	15999	bbcat916	16	1	0.0006584362139917696	0.0017777777777777779	0.5590123456790124	0.18490643799304962
denoiser	11394	15999	wbsign	8	8	0.0006584362139917696	0.002205761316872428	0.8587325102880659	1.0206815004348755
denoiser	11394	15999	insa	8	1	0.0006584362139917696	0.0011851851851851852	0.6716378600823045	0.3858141005039215
denoiser	11394	15999	bbcat916	4	4	0.0006584362139917696	0.0012839506172839506	0.5926913580246913	0.12461043894290924
denoiser	11394	15999	insa	16	8	0.0006584362139917696	0.002732510288065844	0.917761316872428	1.0568019151687622
denoiser	11394	15999	wbsign	8	4	0.0006584362139917696	0.0026337448559670784	0.7586172839506173	0.6054260730743408
denoiser	11394	15999	insa	8	4	0.0006584362139917696	0.0016131687242798354	0.8698271604938271	0.8707306385040283
denoiser	11394	15999	wbsign	16	4	0.0006584362139917696	0.005037037037037037	0.9041316872427984	1.4411911964416504
denoiser	11394	15999	wbsign	8	1	0.0006584362139917696	0.0018106995884773663	0.699522633744856	0.5098060965538025
denoiser	11394	15999	bbcat916	8	1	0.0006584362139917696	0.0012181069958847736	0.5127572016460905	0.04267653822898865
denoiser	11394	15999	bbcat916	8	4	0.0006584362139917696	0.0010534979423868314	0.6032592592592593	0.22740709781646729
denoiser	4949	13066	bbcat916	4	8	0.0018106995884773663	0.0011193415637860082	0.34041152263374486	-0.1266830861568451
denoiser	4949	13066	bbcat916	16	4	0.0018106995884773663	6.584362139917696e-05	0.35473251028806585	-0.4943998456001282
denoiser	4949	13066	wbsign	16	8	0.0018106995884773663	0.0006584362139917696	0.7626666666666667	0.6589444279670715
denoiser	4949	13066	wbsign	16	1	0.0018106995884773663	3.292181069958848e-05	0.6382222222222222	0.5015825033187866
denoiser	4949	13066	wbsign	4	8	0.0018106995884773663	0.0008888888888888889	0.9025843621399177	0.4328766167163849
denoiser	4949	13066	wbsign	4	4	0.0018106995884773663	0.0007242798353909465	0.9325761316872428	0.49427637457847595
denoiser	4949	13066	bbcat916	4	1	0.0018106995884773663	0.0010205761316872427	0.44217283950617287	-0.1224575936794281
denoiser	4949	13066	insa	8	8	0.0018106995884773663	0.0022386831275720163	0.9703374485596707	0.7746472358703613
denoiser	4949	13066	bbcat916	8	8	0.0018106995884773663	0.0010534979423868314	0.4446090534979424	-0.11840692162513733
denoiser	4949	13066	wbsign	4	1	0.0018106995884773663	0.0010864197530864198	0.9144691358024691	0.5240873694419861
denoiser	4949	13066	insa	4	8	0.0018106995884773663	0.0006584362139917696	0.8578106995884773	0.41856199502944946
denoiser	4949	13066	insa	4	4	0.0018106995884773663	0.0005925925925925926	0.9130534979423869	0.37808847427368164
denoiser	4949	13066	insa	16	4	0.0018106995884773663	0.0018436213991769547	0.7309300411522633	0.2895863652229309
denoiser	4949	13066	insa	4	1	0.0018106995884773663	0.0006255144032921811	0.9052181069958848	0.2200891673564911
denoiser	4949	13066	bbcat916	16	8	0.0018106995884773663	9.876543209876543e-05	0.48042798353909466	-0.06392758339643478
denoiser	4949	13066	insa	16	1	0.0018106995884773663	0.0005925925925925926	0.6640987654320988	0.07109357416629791
denoiser	4949	13066	bbcat916	16	1	0.0018106995884773663	3.292181069958848e-05	0.39381069958847736	-0.5518617033958435
denoiser	4949	13066	wbsign	8	8	0.0018106995884773663	0.0018765432098765433	0.872559670781893	0.5868284702301025
denoiser	4949	13066	insa	8	1	0.0018106995884773663	0.0005925925925925926	0.8082962962962963	0.14487165212631226
denoiser	4949	13066	bbcat916	4	4	0.0018106995884773663	0.0009218106995884773	0.5223045267489712	0.01311764121055603
denoiser	4949	13066	insa	16	8	0.0018106995884773663	0.002139917695473251	0.8833909465020576	0.7342361807823181
denoiser	4949	13066	wbsign	8	4	0.0018106995884773663	0.0016790123456790125	0.7657283950617284	0.4809153079986572
denoiser	4949	13066	insa	8	4	0.0018106995884773663	0.001448559670781893	0.9409382716049383	0.5584619045257568
denoiser	4949	13066	wbsign	16	4	0.0018106995884773663	3.292181069958848e-05	0.7278024691358025	0.7012701630592346
denoiser	4949	13066	wbsign	8	1	0.0018106995884773663	0.0006584362139917696	0.7290205761316872	0.530922532081604
denoiser	4949	13066	bbcat916	8	1	0.0018106995884773663	0.0004938271604938272	0.4485925925925926	-0.19304877519607544
denoiser	4949	13066	bbcat916	8	4	0.0018106995884773663	0.0010205761316872427	0.4905349794238683	-0.030291033908724785
denoiser	19569	17735	bbcat916	4	8	0.00019753086419753085	0.0	0.6670946502057613	0.2424374520778656
denoiser	19569	17735	bbcat916	16	4	0.00019753086419753085	0.0	0.3220082304526749	-0.7965790033340454
denoiser	19569	17735	wbsign	16	8	0.00019753086419753085	0.0012181069958847736	0.7147654320987654	0.9860788583755493
denoiser	19569	17735	wbsign	16	1	0.00019753086419753085	0.0	0.4952757201646091	0.006416396237909794
denoiser	19569	17735	wbsign	4	8	0.00019753086419753085	0.0	0.8570534979423868	0.6011573076248169
denoiser	19569	17735	wbsign	4	4	0.00019753086419753085	0.0	0.9507489711934156	0.8033748865127563
denoiser	19569	17735	bbcat916	4	1	0.00019753086419753085	0.0	0.5960493827160493	0.23365551233291626
denoiser	19569	17735	insa	8	8	0.00019753086419753085	3.292181069958848e-05	0.9468971193415637	1.3320680856704712
denoiser	19569	17735	bbcat916	8	8	0.00019753086419753085	0.0	0.5809711934156379	0.2112867832183838
denoiser	19569	17735	wbsign	4	1	0.00019753086419753085	0.0	0.689679012345679	0.4073893427848816
denoiser	19569	17735	insa	4	8	0.00019753086419753085	0.0	0.7094650205761317	0.4086700677871704
denoiser	19569	17735	insa	4	4	0.00019753086419753085	0.0	0.8139588477366255	0.6240569949150085
denoiser	19569	17735	insa	16	4	0.00019753086419753085	0.0	0.8049382716049382	1.2274681329727173
denoiser	19569	17735	insa	4	1	0.00019753086419753085	0.0	0.6553415637860083	0.2342248260974884
denoiser	19569	17735	bbcat916	16	8	0.00019753086419753085	3.292181069958848e-05	0.654320987654321	0.6164922118186951
denoiser	19569	17735	insa	16	1	0.00019753086419753085	0.0	0.7332345679012345	0.46544480323791504
denoiser	19569	17735	bbcat916	16	1	0.00019753086419753085	0.0	0.5207572016460905	0.1162017434835434
denoiser	19569	17735	wbsign	8	8	0.00019753086419753085	6.584362139917696e-05	0.9681316872427983	1.3898100852966309
denoiser	19569	17735	insa	8	1	0.00019753086419753085	0.0	0.6514567901234568	0.31648576259613037
denoiser	19569	17735	bbcat916	4	4	0.00019753086419753085	0.0	0.7457448559670782	0.37068718671798706
denoiser	19569	17735	insa	16	8	0.00019753086419753085	0.0	0.774320987654321	0.8991100192070007
denoiser	19569	17735	wbsign	8	4	0.00019753086419753085	0.0	0.7960164609053498	0.8517549633979797
denoiser	19569	17735	insa	8	4	0.00019753086419753085	0.0	0.9575637860082304	1.3957347869873047
denoiser	19569	17735	wbsign	16	4	0.00019753086419753085	6.584362139917696e-05	0.6613662551440329	0.8430986404418945
denoiser	19569	17735	wbsign	8	1	0.00019753086419753085	0.0	0.5747489711934156	0.36777347326278687
denoiser	19569	17735	bbcat916	8	1	0.00019753086419753085	0.0	0.581037037037037	0.32132142782211304
denoiser	19569	17735	bbcat916	8	4	0.00019753086419753085	0.0	0.7319506172839506	0.5703180432319641
denoiser	14629	18004	bbcat916	4	8	0.0	3.292181069958848e-05	0.7583539094650206	0.323356956243515
denoiser	14629	18004	bbcat916	16	4	0.0	9.876543209876543e-05	0.7855802469135802	0.8544402122497559
denoiser	14629	18004	wbsign	16	8	0.0	6.584362139917696e-05	0.9459423868312757	1.3747502565383911
denoiser	14629	18004	wbsign	16	1	0.0	6.584362139917696e-05	0.8324609053497942	1.1945366859436035
denoiser	14629	18004	wbsign	4	8	0.0	0.0	0.8375308641975309	0.38179242610931396
denoiser	14629	18004	wbsign	4	4	0.0	3.292181069958848e-05	0.9778765432098765	0.8302571177482605
denoiser	14629	18004	bbcat916	4	1	0.0	0.00013168724279835392	0.8504362139917695	0.6789101362228394
denoiser	14629	18004	insa	8	8	0.0	3.292181069958848e-05	0.9216790123456791	1.0339109897613525
denoiser	14629	18004	bbcat916	8	8	0.0	0.0	0.8643950617283951	0.9041962623596191
denoiser	14629	18004	wbsign	4	1	0.0	6.584362139917696e-05	0.9245761316872428	0.9281073212623596
denoiser	14629	18004	insa	4	8	0.0	6.584362139917696e-05	0.9357695473251029	0.7295435667037964
denoiser	14629	18004	insa	4	4	0.0	0.0	0.9488395061728395	0.6539751291275024
denoiser	14629	18004	insa	16	4	0.0	6.584362139917696e-05	0.8865185185185185	0.9612634778022766
denoiser	14629	18004	insa	4	1	0.0	6.584362139917696e-05	0.8876378600823045	0.4107639491558075
denoiser	14629	18004	bbcat916	16	8	0.0	9.876543209876543e-05	0.8972181069958848	1.0534446239471436
denoiser	14629	18004	insa	16	1	0.0	0.00013168724279835392	0.9159835390946502	0.8553210496902466
denoiser	14629	18004	bbcat916	16	1	0.0	0.0	0.8569218106995885	1.3859398365020752
denoiser	14629	18004	wbsign	8	8	0.0	6.584362139917696e-05	0.9704032921810699	1.1105962991714478
denoiser	14629	18004	insa	8	1	0.0	0.00013168724279835392	0.9344855967078189	0.744080126285553
denoiser	14629	18004	bbcat916	4	4	0.0	6.584362139917696e-05	0.8763127572016461	0.8504952192306519
denoiser	14629	18004	insa	16	8	0.0	6.584362139917696e-05	0.9453168724279836	1.1669713258743286
denoiser	14629	18004	wbsign	8	4	0.0	6.584362139917696e-05	0.9630288065843622	1.1299635171890259
denoiser	14629	18004	insa	8	4	0.0	6.584362139917696e-05	0.9509465020576132	0.955903172492981
denoiser	14629	18004	wbsign	16	4	0.0	3.292181069958848e-05	0.9439341563786008	1.8335521221160889
denoiser	14629	18004	wbsign	8	1	0.0	6.584362139917696e-05	0.9516378600823046	1.0858376026153564
denoiser	14629	18004	bbcat916	8	1	0.0	9.876543209876543e-05	0.8961316872427983	1.050062894821167
denoiser	14629	18004	bbcat916	8	4	0.0	9.876543209876543e-05	0.9090370370370371	0.8199319243431091
denoiser	19394	11943	bbcat916	4	8	6.584362139917696e-05	0.0	0.6054979423868313	0.13537722826004028
denoiser	19394	11943	bbcat916	16	4	6.584362139917696e-05	0.00013168724279835392	0.7319835390946502	1.058201551437378
denoiser	19394	11943	wbsign	16	8	6.584362139917696e-05	0.00023045267489711933	0.9941728395061729	2.920132875442505
denoiser	19394	11943	wbsign	16	1	6.584362139917696e-05	0.0001646090534979424	0.9784362139917695	3.7013401985168457
denoiser	19394	11943	wbsign	4	8	6.584362139917696e-05	3.292181069958848e-05	0.9657942386831275	1.0559695959091187
denoiser	19394	11943	wbsign	4	4	6.584362139917696e-05	6.584362139917696e-05	0.963917695473251	0.9476284980773926
denoiser	19394	11943	bbcat916	4	1	6.584362139917696e-05	0.0	0.8969876543209877	0.7963845133781433
denoiser	19394	11943	insa	8	8	6.584362139917696e-05	0.00013168724279835392	0.9934814814814815	1.856499195098877
denoiser	19394	11943	bbcat916	8	8	6.584362139917696e-05	0.0	0.7178271604938271	0.444498211145401
denoiser	19394	11943	wbsign	4	1	6.584362139917696e-05	6.584362139917696e-05	0.9911111111111112	1.6050893068313599
denoiser	19394	11943	insa	4	8	6.584362139917696e-05	0.0	0.9885432098765432	1.2071325778961182
denoiser	19394	11943	insa	4	4	6.584362139917696e-05	3.292181069958848e-05	0.9706995884773663	1.088974952697754
