k	HR	nDCG	MRR	ItemCoverage	EFD	EPC	Gini	ACLT	APLT	ARP
20	0.029473684210526315	0.011777187856548467	0.0070158391087183644	3619	0.01948618929056667	0.001669529407771693	0.31768723123072673	8.15157894736842	0.40757894736842104	2.184035087719298
50	0.06666666666666667	0.019007672338331033	0.00811556224477612	4554	0.017046030797973726	0.0014706499460830184	0.4219144105780587	21.079298245614034	0.4215859649122807	1.9734456140350876
