Defense	Item	Popularity	Attack	Eps	Steps	HRBefAtt@50	HRAftAtt@50	NumImprov	PredShift
denoiser	17425	7149	wbsign	4	8	0.0001646090534979424	0.0010205761316872427	0.9462716049382716	0.4809888005256653
denoiser	17425	7149	wbsign	4	4	0.0001646090534979424	0.0004279835390946502	0.9059423868312757	0.46890246868133545
denoiser	17425	7149	bbcat916	4	1	0.0001646090534979424	0.0008230452674897119	0.830716049382716	0.25273045897483826
denoiser	17425	7149	insa	8	8	0.0001646090534979424	0.0005267489711934157	0.8804279835390947	0.6444040536880493
denoiser	17425	7149	bbcat916	8	8	0.0001646090534979424	0.0003950617283950617	0.9825843621399177	1.049812912940979
denoiser	17425	7149	wbsign	4	1	0.0001646090534979424	0.0007242798353909465	0.9172674897119342	0.6335998773574829
denoiser	17425	7149	insa	4	8	0.0001646090534979424	0.0010534979423868314	0.9508148148148148	0.6372107863426208
denoiser	17425	7149	insa	4	4	0.0001646090534979424	0.0010205761316872427	0.9817283950617284	1.0229581594467163
denoiser	17425	7149	insa	16	4	0.0001646090534979424	0.000757201646090535	0.9601316872427984	1.0144150257110596
denoiser	17425	7149	insa	4	1	0.0001646090534979424	0.0008888888888888889	0.9272427983539094	0.45282378792762756
denoiser	17425	7149	bbcat916	16	8	0.0001646090534979424	0.0007242798353909465	0.9708641975308642	1.3590030670166016
denoiser	17425	7149	insa	16	1	0.0001646090534979424	0.0008559670781893004	0.9301069958847736	0.561443567276001
denoiser	17425	7149	bbcat916	16	1	0.0001646090534979424	0.0	0.5441316872427984	0.09395216405391693
denoiser	17425	7149	wbsign	8	8	0.0001646090534979424	0.0002962962962962963	0.9008065843621399	0.6422748565673828
denoiser	17425	7149	insa	8	1	0.0001646090534979424	0.0008559670781893004	0.8800329218106996	0.41023963689804077
denoiser	17425	7149	bbcat916	4	4	0.0001646090534979424	0.0007242798353909465	0.9675720164609054	0.7478654384613037
denoiser	17425	7149	insa	16	8	0.0001646090534979424	0.0008888888888888889	0.9848559670781893	1.2619202136993408
denoiser	17425	7149	wbsign	8	4	0.0001646090534979424	0.0007242798353909465	0.9536460905349794	0.9335659146308899
denoiser	17425	7149	insa	8	4	0.0001646090534979424	0.0009876543209876543	0.959604938271605	0.7772967219352722
denoiser	17425	7149	wbsign	16	4	0.0001646090534979424	0.0	0.9116378600823045	1.6654707193374634
denoiser	17425	7149	wbsign	8	1	0.0001646090534979424	0.0008230452674897119	0.9103539094650206	0.9873955845832825
denoiser	17425	7149	bbcat916	8	1	0.0001646090534979424	0.0004938271604938272	0.9658600823045268	0.5056665539741516
denoiser	17425	7149	bbcat916	8	4	0.0001646090534979424	0.0008888888888888889	0.9048230452674897	0.6914986968040466
denoiser	15441	11259	bbcat916	4	8	0.0010205761316872427	0.00036213991769547325	0.4777283950617284	-0.03144504129886627
denoiser	15441	11259	bbcat916	16	4	0.0010205761316872427	9.876543209876543e-05	0.47499588477366256	-0.20057645440101624
denoiser	15441	11259	wbsign	16	8	0.0010205761316872427	0.0002962962962962963	0.07262551440329218	-1.5626256465911865
denoiser	15441	11259	wbsign	16	1	0.0010205761316872427	0.0015473251028806584	0.634798353909465	0.449694961309433
denoiser	15441	11259	wbsign	4	8	0.0010205761316872427	0.0005596707818930041	0.2106337448559671	-0.21059629321098328
denoiser	15441	11259	wbsign	4	4	0.0010205761316872427	0.0005596707818930041	0.22235390946502057	-0.17089278995990753
denoiser	15441	11259	bbcat916	4	1	0.0010205761316872427	9.876543209876543e-05	0.10074074074074074	-0.5418843030929565
denoiser	15441	11259	insa	8	8	0.0010205761316872427	0.0007242798353909465	0.42775308641975307	-0.05769217014312744
denoiser	15441	11259	bbcat916	8	8	0.0010205761316872427	0.00046090534979423867	0.7353086419753087	0.3158815801143646
denoiser	15441	11259	wbsign	4	1	0.0010205761316872427	0.0005925925925925926	0.6373004115226337	0.13111558556556702
denoiser	15441	11259	insa	4	8	0.0010205761316872427	0.0006584362139917696	0.6490205761316873	0.10632629692554474
denoiser	15441	11259	insa	4	4	0.0010205761316872427	0.0004938271604938272	0.21293827160493828	-0.20146438479423523
denoiser	15441	11259	insa	16	4	0.0010205761316872427	0.0007901234567901234	0.22432921810699588	-0.24117447435855865
denoiser	15441	11259	insa	4	1	0.0010205761316872427	0.0003292181069958848	0.48404938271604936	-0.00281697791069746
denoiser	15441	11259	bbcat916	16	8	0.0010205761316872427	0.0005267489711934157	0.6952427983539095	0.4716779291629791
denoiser	15441	11259	insa	16	1	0.0010205761316872427	0.00036213991769547325	0.563917695473251	0.030930262058973312
denoiser	15441	11259	bbcat916	16	1	0.0010205761316872427	3.292181069958848e-05	0.4118189300411523	-0.4641896188259125
denoiser	15441	11259	wbsign	8	8	0.0010205761316872427	0.0009218106995884773	0.47384362139917696	-0.017824433743953705
denoiser	15441	11259	insa	8	1	0.0010205761316872427	0.00036213991769547325	0.5835390946502058	0.04065379500389099
denoiser	15441	11259	bbcat916	4	4	0.0010205761316872427	0.000691358024691358	0.941037037037037	0.4816329777240753
denoiser	15441	11259	insa	16	8	0.0010205761316872427	0.00026337448559670784	0.03548971193415638	-1.7917708158493042
denoiser	15441	11259	wbsign	8	4	0.0010205761316872427	0.0003292181069958848	0.17366255144032922	-0.4740701913833618
denoiser	15441	11259	insa	8	4	0.0010205761316872427	0.0004938271604938272	0.1048559670781893	-0.3558429777622223
denoiser	15441	11259	wbsign	16	4	0.0010205761316872427	0.0012181069958847736	0.36865843621399175	-0.3022508919239044
denoiser	15441	11259	wbsign	8	1	0.0010205761316872427	0.0008888888888888889	0.6564279835390946	0.2708568871021271
denoiser	15441	11259	bbcat916	8	1	0.0010205761316872427	0.0	0.07670781893004115	-1.007521390914917
denoiser	15441	11259	bbcat916	8	4	0.0010205761316872427	0.0004279835390946502	0.6337448559670782	0.11374405026435852
denoiser	2796	15426	bbcat916	4	8	0.013925925925925927	0.010304526748971194	0.9399506172839506	0.24914216995239258
denoiser	2796	15426	bbcat916	16	4	0.013925925925925927	0.010930041152263375	0.9244444444444444	1.1390690803527832
denoiser	2796	15426	wbsign	16	8	0.013925925925925927	0.037004115226337446	0.7615144032921811	0.6480169892311096
denoiser	2796	15426	wbsign	16	1	0.013925925925925927	0.012905349794238683	0.6966255144032922	0.504640519618988
denoiser	2796	15426	wbsign	4	8	0.013925925925925927	0.013827160493827161	0.8923456790123456	0.23484231531620026
denoiser	2796	15426	wbsign	4	4	0.013925925925925927	0.014814814814814815	0.9820576131687243	0.3708815276622772
denoiser	2796	15426	bbcat916	4	1	0.013925925925925927	0.010502057613168725	0.9176625514403293	0.5317974090576172
denoiser	2796	15426	insa	8	8	0.013925925925925927	0.0214320987654321	0.7812345679012346	0.38933974504470825
denoiser	2796	15426	bbcat916	8	8	0.013925925925925927	0.015012345679012346	0.8893168724279835	0.6015268564224243
denoiser	2796	15426	wbsign	4	1	0.013925925925925927	0.01665843621399177	0.9660576131687243	0.5500694513320923
denoiser	2796	15426	insa	4	8	0.013925925925925927	0.017613168724279836	0.9317201646090535	0.35520240664482117
denoiser	2796	15426	insa	4	4	0.013925925925925927	0.018534979423868312	0.9046584362139918	0.3695594370365143
denoiser	2796	15426	insa	16	4	0.013925925925925927	0.029366255144032922	0.9402469135802469	0.8555982708930969
denoiser	2796	15426	insa	4	1	0.013925925925925927	0.012609053497942387	0.9146666666666666	0.24814356863498688
denoiser	2796	15426	bbcat916	16	8	0.013925925925925927	0.009711934156378601	0.913283950617284	0.8258541226387024
denoiser	2796	15426	insa	16	1	0.013925925925925927	0.012674897119341564	0.924477366255144	0.3031977415084839
denoiser	2796	15426	bbcat916	16	1	0.013925925925925927	0.009679012345679012	0.7680658436213992	1.0127984285354614
denoiser	2796	15426	wbsign	8	8	0.013925925925925927	0.022617283950617285	0.9758353909465021	0.7634422779083252
denoiser	2796	15426	insa	8	1	0.013925925925925927	0.01293827160493827	0.9392921810699588	0.3103911280632019
denoiser	2796	15426	bbcat916	4	4	0.013925925925925927	0.012641975308641975	0.9569053497942387	0.4015728533267975
denoiser	2796	15426	insa	16	8	0.013925925925925927	0.04046090534979424	0.9229958847736626	1.1311482191085815
denoiser	2796	15426	wbsign	8	4	0.013925925925925927	0.022156378600823045	0.8788477366255144	0.6245172619819641
denoiser	2796	15426	insa	8	4	0.013925925925925927	0.021135802469135802	0.8373991769547325	0.4238350987434387
denoiser	2796	15426	wbsign	16	4	0.013925925925925927	0.02854320987654321	0.7467654320987654	0.6578667759895325
denoiser	2796	15426	wbsign	8	1	0.013925925925925927	0.022814814814814816	0.9503868312757202	0.9082245230674744
denoiser	2796	15426	bbcat916	8	1	0.013925925925925927	0.014123456790123457	0.9493004115226338	1.1886165142059326
denoiser	2796	15426	bbcat916	8	4	0.013925925925925927	0.009876543209876543	0.9405761316872427	0.6639165282249451
denoiser	1417	1175	bbcat916	4	8	0.0006584362139917696	0.00036213991769547325	0.5588148148148148	0.08085945248603821
denoiser	1417	1175	bbcat916	16	4	0.0006584362139917696	0.006189300411522634	0.6771358024691359	0.7048893570899963
denoiser	1417	1175	wbsign	16	8	0.0006584362139917696	0.010304526748971194	0.758880658436214	1.0407756567001343
denoiser	1417	1175	wbsign	16	1	0.0006584362139917696	0.000691358024691358	0.837925925925926	1.806967854499817
denoiser	1417	1175	wbsign	4	8	0.0006584362139917696	0.00046090534979423867	0.8744362139917695	0.42357131838798523
denoiser	1417	1175	wbsign	4	4	0.0006584362139917696	0.0004938271604938272	0.8415802469135802	0.3063393831253052
denoiser	1417	1175	bbcat916	4	1	0.0006584362139917696	0.0008230452674897119	0.7751440329218107	0.5280712246894836
denoiser	1417	1175	insa	8	8	0.0006584362139917696	0.002699588477366255	0.8817119341563786	0.9312759041786194
denoiser	1417	1175	bbcat916	8	8	0.0006584362139917696	0.0005925925925925926	0.5714567901234567	0.1509181410074234
denoiser	1417	1175	wbsign	4	1	0.0006584362139917696	0.00046090534979423867	0.8589300411522633	0.631982147693634
denoiser	1417	1175	insa	4	8	0.0006584362139917696	0.0004938271604938272	0.9242139917695473	0.6511135697364807
denoiser	1417	1175	insa	4	4	0.0006584362139917696	0.0006255144032921811	0.9475555555555556	0.6207131147384644
denoiser	1417	1175	insa	16	4	0.0006584362139917696	0.0024691358024691358	0.8933004115226337	0.9288702607154846
denoiser	1417	1175	insa	4	1	0.0006584362139917696	0.00036213991769547325	0.9071275720164609	0.39428794384002686
denoiser	1417	1175	bbcat916	16	8	0.0006584362139917696	0.003654320987654321	0.49649382716049384	0.061879128217697144
denoiser	1417	1175	insa	16	1	0.0006584362139917696	0.00046090534979423867	0.8998189300411522	0.5253003239631653
denoiser	1417	1175	bbcat916	16	1	0.0006584362139917696	0.0010205761316872427	0.5693168724279836	0.312635600566864
denoiser	1417	1175	wbsign	8	8	0.0006584362139917696	0.002436213991769547	0.8218600823045268	0.7382950186729431
denoiser	1417	1175	insa	8	1	0.0006584362139917696	0.0004279835390946502	0.897843621399177	0.47306597232818604
denoiser	1417	1175	bbcat916	4	4	0.0006584362139917696	0.0003292181069958848	0.5852181069958847	0.08606476336717606
denoiser	1417	1175	insa	16	8	0.0006584362139917696	0.006814814814814815	0.8689053497942387	1.380458116531372
denoiser	1417	1175	wbsign	8	4	0.0006584362139917696	0.00194238683127572	0.8863539094650206	0.8696198463439941
denoiser	1417	1175	insa	8	4	0.0006584362139917696	0.0013168724279835392	0.9380740740740741	0.9230050444602966
denoiser	1417	1175	wbsign	16	4	0.0006584362139917696	0.005761316872427984	0.6498106995884774	0.6010727882385254
denoiser	1417	1175	wbsign	8	1	0.0006584362139917696	0.0006255144032921811	0.8374320987654321	1.0638456344604492
denoiser	1417	1175	bbcat916	8	1	0.0006584362139917696	0.0016131687242798354	0.6533662551440329	0.528288722038269
denoiser	1417	1175	bbcat916	8	4	0.0006584362139917696	0.0007242798353909465	0.5468312757201647	0.13912060856819153
denoiser	6596	17598	bbcat916	4	8	0.0026666666666666666	0.00302880658436214	0.27167078189300414	-0.4442983865737915
denoiser	6596	17598	bbcat916	16	4	0.0026666666666666666	0.002732510288065844	0.5538106995884774	0.09433510154485703
denoiser	6596	17598	wbsign	16	8	0.0026666666666666666	0.007506172839506173	0.681679012345679	0.5488576292991638
denoiser	6596	17598	wbsign	16	1	0.0026666666666666666	0.005563786008230453	0.6150452674897119	0.4006882309913635
denoiser	6596	17598	wbsign	4	8	0.0026666666666666666	0.0037530864197530866	0.5846584362139917	0.11707485467195511
denoiser	6596	17598	wbsign	4	4	0.0026666666666666666	0.006090534979423868	0.7882469135802469	0.4054144620895386
denoiser	6596	17598	bbcat916	4	1	0.0026666666666666666	0.004806584362139918	0.564082304526749	0.08027180284261703
denoiser	6596	17598	insa	8	8	0.0026666666666666666	0.010930041152263375	0.8186337448559671	0.670483410358429
denoiser	6596	17598	bbcat916	8	8	0.0026666666666666666	0.003654320987654321	0.3303374485596708	-0.37785059213638306
denoiser	6596	17598	wbsign	4	1	0.0026666666666666666	0.00648559670781893	0.7802139917695473	0.5011914372444153
denoiser	6596	17598	insa	4	8	0.0026666666666666666	0.007868312757201646	0.6983374485596708	0.3249862492084503
denoiser	6596	17598	insa	4	4	0.0026666666666666666	0.007868312757201646	0.7835061728395062	0.4443342685699463
denoiser	6596	17598	insa	16	4	0.0026666666666666666	0.005958847736625515	0.7604938271604939	0.4647398591041565
denoiser	6596	17598	insa	4	1	0.0026666666666666666	0.002699588477366255	0.6241975308641975	0.1526830941438675
denoiser	6596	17598	bbcat916	16	8	0.0026666666666666666	0.0008559670781893004	0.5816296296296296	0.09263197332620621
denoiser	6596	17598	insa	16	1	0.0026666666666666666	0.007440329218106996	0.6964609053497942	0.27041107416152954
denoiser	6596	17598	bbcat916	16	1	0.0026666666666666666	0.0071440329218107	0.6026995884773663	0.2995413541793823
denoiser	6596	17598	wbsign	8	8	0.0026666666666666666	0.008691358024691358	0.6086255144032922	0.19599463045597076
denoiser	6596	17598	insa	8	1	0.0026666666666666666	0.006189300411522634	0.724477366255144	0.2996397018432617
denoiser	6596	17598	bbcat916	4	4	0.0026666666666666666	0.0024691358024691358	0.4191604938271605	-0.1303338259458542
denoiser	6596	17598	insa	16	8	0.0026666666666666666	0.004740740740740741	0.7288230452674898	0.4186069667339325
denoiser	6596	17598	wbsign	8	4	0.0026666666666666666	0.008823045267489713	0.7757695473251028	0.5500701665878296
denoiser	6596	17598	insa	8	4	0.0026666666666666666	0.006551440329218107	0.7475884773662551	0.38516560196876526
denoiser	6596	17598	wbsign	16	4	0.0026666666666666666	0.008362139917695473	0.742880658436214	0.7757483124732971
denoiser	6596	17598	wbsign	8	1	0.0026666666666666666	0.00497119341563786	0.6828641975308642	0.3663691282272339
denoiser	6596	17598	bbcat916	8	1	0.0026666666666666666	0.0066172839506172835	0.6219917695473252	0.20221753418445587
denoiser	6596	17598	bbcat916	8	4	0.0026666666666666666	0.009415637860082305	0.46241975308641975	-0.11143185198307037
denoiser	439	17575	bbcat916	4	8	0.003851851851851852	0.00046090534979423867	0.053991769547325104	-1.1943405866622925
denoiser	439	17575	bbcat916	16	4	0.003851851851851852	0.0002962962962962963	0.1683292181069959	-1.2075259685516357
denoiser	439	17575	wbsign	16	8	0.003851851851851852	0.00036213991769547325	0.28332510288065843	-0.7633011937141418
denoiser	439	17575	wbsign	16	1	0.003851851851851852	0.005958847736625515	0.30719341563786007	-0.8399097323417664
denoiser	439	17575	wbsign	4	8	0.003851851851851852	0.001382716049382716	0.1862716049382716	-0.8584206700325012
denoiser	439	17575	wbsign	4	4	0.003851851851851852	0.0029958847736625514	0.21293827160493828	-0.7358049154281616
denoiser	439	17575	bbcat916	4	1	0.003851851851851852	0.007012345679012346	0.2906666666666667	-0.628175675868988
denoiser	439	17575	insa	8	8	0.003851851851851852	0.007308641975308642	0.6426666666666667	0.4520570933818817
denoiser	439	17575	bbcat916	8	8	0.003851851851851852	0.002205761316872428	0.24934979423868311	-0.7043772339820862
denoiser	439	17575	wbsign	4	1	0.003851851851851852	0.0073415637860082305	0.36092181069958845	-0.42748481035232544
denoiser	439	17575	insa	4	8	0.003851851851851852	0.0004279835390946502	0.11660905349794239	-1.109498143196106
denoiser	439	17575	insa	4	4	0.003851851851851852	0.0007242798353909465	0.19920987654320987	-0.7337289452552795
denoiser	439	17575	insa	16	4	0.003851851851851852	0.0002962962962962963	0.2710452674897119	-0.6227635145187378
denoiser	439	17575	insa	4	1	0.003851851851851852	0.004279835390946502	0.33896296296296297	-0.29871803522109985
denoiser	439	17575	bbcat916	16	8	0.003851851851851852	9.876543209876543e-05	0.12375308641975309	-1.5592552423477173
denoiser	439	17575	insa	16	1	0.003851851851851852	0.004740740740740741	0.338238683127572	-0.2935182750225067
denoiser	439	17575	bbcat916	16	1	0.003851851851851852	0.015670781893004117	0.25636213991769546	-1.239280104637146
denoiser	439	17575	wbsign	8	8	0.003851851851851852	0.003226337448559671	0.44665020576131687	-0.1622544378042221
denoiser	439	17575	insa	8	1	0.003851851851851852	0.004148148148148148	0.333037037037037	-0.31155329942703247
denoiser	439	17575	bbcat916	4	4	0.003851851851851852	0.0007242798353909465	0.15203292181069958	-0.8281364440917969
denoiser	439	17575	insa	16	8	0.003851851851851852	0.000691358024691358	0.35417283950617284	-0.42825841903686523
denoiser	439	17575	wbsign	8	4	0.003851851851851852	0.0018436213991769547	0.2560329218106996	-0.7379435300827026
denoiser	439	17575	insa	8	4	0.003851851851851852	0.002271604938271605	0.4845102880658436	-0.06777127087116241
denoiser	439	17575	wbsign	16	4	0.003851851851851852	0.00026337448559670784	0.44385185185185183	-0.27962031960487366
denoiser	439	17575	wbsign	8	1	0.003851851851851852	0.013925925925925927	0.41517695473251026	-0.32384365797042847
denoiser	439	17575	bbcat916	8	1	0.003851851851851852	0.008658436213991769	0.26367078189300414	-1.014562726020813
denoiser	439	17575	bbcat916	8	4	0.003851851851851852	0.0011522633744855968	0.3114732510288066	-0.5775269865989685
denoiser	11854	15875	bbcat916	4	8	3.292181069958848e-05	0.0	0.8908312757201646	0.690362811088562
denoiser	11854	15875	bbcat916	16	4	3.292181069958848e-05	0.0	0.6320987654320988	0.7601304054260254
denoiser	11854	15875	wbsign	16	8	3.292181069958848e-05	0.0	0.46640329218106996	-0.15104500949382782
denoiser	11854	15875	wbsign	16	1	3.292181069958848e-05	3.292181069958848e-05	0.6906995884773662	1.2226786613464355
denoiser	11854	15875	wbsign	4	8	3.292181069958848e-05	0.0	0.7282633744855967	0.2533188462257385
denoiser	11854	15875	wbsign	4	4	3.292181069958848e-05	0.0	0.45221399176954735	-0.06920823454856873
denoiser	11854	15875	bbcat916	4	1	3.292181069958848e-05	0.0	0.4862880658436214	0.014925570227205753
denoiser	11854	15875	insa	8	8	3.292181069958848e-05	0.0	0.38156378600823043	-0.32552433013916016
denoiser	11854	15875	bbcat916	8	8	3.292181069958848e-05	0.0	0.6582716049382716	0.5538009405136108
denoiser	11854	15875	wbsign	4	1	3.292181069958848e-05	0.0	0.4373991769547325	-0.08365316689014435
denoiser	11854	15875	insa	4	8	3.292181069958848e-05	0.0	0.2896460905349794	-0.3768622577190399
denoiser	11854	15875	insa	4	4	3.292181069958848e-05	0.0	0.6227818930041152	0.25751230120658875
denoiser	11854	15875	insa	16	4	3.292181069958848e-05	0.0	0.5618106995884774	0.3157631754875183
denoiser	11854	15875	insa	4	1	3.292181069958848e-05	0.0	0.5363621399176954	0.11601852625608444
denoiser	11854	15875	bbcat916	16	8	3.292181069958848e-05	0.0	0.8456625514403292	1.2882835865020752
denoiser	11854	15875	insa	16	1	3.292181069958848e-05	3.292181069958848e-05	0.6934320987654321	0.7736406326293945
denoiser	11854	15875	bbcat916	16	1	3.292181069958848e-05	0.0	0.7418600823045267	1.3973013162612915
denoiser	11854	15875	wbsign	8	8	3.292181069958848e-05	0.0	0.06844444444444445	-1.0713856220245361
denoiser	11854	15875	insa	8	1	3.292181069958848e-05	0.0	0.7141728395061728	0.6246639490127563
denoiser	11854	15875	bbcat916	4	4	3.292181069958848e-05	0.0	0.7183868312757201	0.3836194574832916
denoiser	11854	15875	insa	16	8	3.292181069958848e-05	0.0	0.4162633744855967	-0.3766428828239441
denoiser	11854	15875	wbsign	8	4	3.292181069958848e-05	0.0	0.2522469135802469	-0.8118265867233276
denoiser	11854	15875	insa	8	4	3.292181069958848e-05	0.0	0.566156378600823	0.20954596996307373
denoiser	11854	15875	wbsign	16	4	3.292181069958848e-05	6.584362139917696e-05	0.5224362139917695	0.05689053237438202
denoiser	11854	15875	wbsign	8	1	3.292181069958848e-05	0.0	0.5573662551440329	0.3213613033294678
denoiser	11854	15875	bbcat916	8	1	3.292181069958848e-05	0.0	0.5549300411522634	0.2636141777038574
denoiser	11854	15875	bbcat916	8	4	3.292181069958848e-05	0.0	0.4777283950617284	-0.10019510984420776
denoiser	6229	4140	bbcat916	4	8	0.003522633744855967	0.0008888888888888889	0.6607078189300412	0.2095145285129547
denoiser	6229	4140	bbcat916	16	4	0.003522633744855967	0.0005267489711934157	0.5764279835390946	0.1708625853061676
denoiser	6229	4140	wbsign	16	8	0.003522633744855967	0.0017119341563786008	0.2879670781893004	-0.9447214007377625
denoiser	6229	4140	wbsign	16	1	0.003522633744855967	0.00013168724279835392	0.5697119341563786	0.1857815384864807
denoiser	6229	4140	wbsign	4	8	0.003522633744855967	0.0011193415637860082	0.2776296296296296	-0.25573664903640747
denoiser	6229	4140	wbsign	4	4	0.003522633744855967	0.0013168724279835392	0.25465020576131686	-0.30805832147598267
denoiser	6229	4140	bbcat916	4	1	0.003522633744855967	0.00026337448559670784	0.7662880658436214	0.4927925169467926
denoiser	6229	4140	insa	8	8	0.003522633744855967	0.0024691358024691358	0.21178600823045268	-0.5622785687446594
denoiser	6229	4140	bbcat916	8	8	0.003522633744855967	0.0005925925925925926	0.7514732510288066	0.65038001537323
denoiser	6229	4140	wbsign	4	1	0.003522633744855967	0.0005267489711934157	0.678156378600823	0.28234222531318665
denoiser	6229	4140	insa	4	8	0.003522633744855967	0.002139917695473251	0.20836213991769548	-0.34744322299957275
denoiser	6229	4140	insa	4	4	0.003522633744855967	0.0014814814814814814	0.2627489711934156	-0.23007650673389435
denoiser	6229	4140	insa	16	4	0.003522633744855967	0.0007901234567901234	0.3243127572016461	-0.25903797149658203
denoiser	6229	4140	insa	4	1	0.003522633744855967	0.0009547325102880658	0.4988312757201646	-0.016194535419344902
denoiser	6229	4140	bbcat916	16	8	0.003522633744855967	0.0005925925925925926	0.6834897119341564	0.6037363409996033
denoiser	6229	4140	insa	16	1	0.003522633744855967	0.0008559670781893004	0.5312592592592592	0.001071208156645298
denoiser	6229	4140	bbcat916	16	1	0.003522633744855967	0.0003292181069958848	0.77119341563786	0.9648543000221252
denoiser	6229	4140	wbsign	8	8	0.003522633744855967	0.0026666666666666666	0.27328395061728394	-0.4371110498905182
denoiser	6229	4140	insa	8	1	0.003522633744855967	0.0008888888888888889	0.5192757201646091	-0.006017062813043594
denoiser	6229	4140	bbcat916	4	4	0.003522633744855967	0.0005596707818930041	0.7254979423868313	0.3327149450778961
denoiser	6229	4140	insa	16	8	0.003522633744855967	0.003950617283950617	0.19723456790123456	-0.8931581974029541
denoiser	6229	4140	wbsign	8	4	0.003522633744855967	0.0007242798353909465	0.24668312757201646	-0.6044958233833313
denoiser	6229	4140	insa	8	4	0.003522633744855967	0.0008559670781893004	0.25593415637860084	-0.3404521942138672
denoiser	6229	4140	wbsign	16	4	0.003522633744855967	0.00019753086419753085	0.21899588477366255	-1.1879103183746338
denoiser	6229	4140	wbsign	8	1	0.003522633744855967	0.0003292181069958848	0.5482139917695473	0.058050837367773056
denoiser	6229	4140	bbcat916	8	1	0.003522633744855967	0.0001646090534979424	0.7369547325102881	0.5834848284721375
denoiser	6229	4140	bbcat916	8	4	0.003522633744855967	0.00026337448559670784	0.6663045267489712	0.4154677391052246
denoiser	19887	89	bbcat916	4	8	0.00026337448559670784	0.007209876543209877	0.8001975308641975	0.19958394765853882
denoiser	19887	89	bbcat916	16	4	0.00026337448559670784	0.0020411522633744855	0.5786995884773662	0.09887866675853729
denoiser	19887	89	wbsign	16	8	0.00026337448559670784	0.0031604938271604936	0.4573497942386831	-0.02709469385445118
denoiser	19887	89	wbsign	16	1	0.00026337448559670784	0.0001646090534979424	0.7193086419753086	0.9282361268997192
denoiser	19887	89	wbsign	4	8	0.00026337448559670784	0.008559670781893004	0.5997366255144033	0.1422480046749115
denoiser	19887	89	wbsign	4	4	0.00026337448559670784	0.004279835390946502	0.3904526748971193	-0.06956611573696136
denoiser	19887	89	bbcat916	4	1	0.00026337448559670784	0.0023703703703703703	0.07805761316872428	-0.4006927013397217
